Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of trophoblast cell migration (GO:1901164)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	ARHGDIB;TIMP1
GO_Biological_Process_2021	nephric duct development (GO:0072176)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	WNT11;PKD1
GO_Biological_Process_2021	neurotransmitter receptor transport, endosome to plasma membrane (GO:0099639)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	VPS35;RAB11A
GO_Biological_Process_2021	oogenesis (GO:0048477)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	KMT2D;METTL3
GO_Biological_Process_2021	positive regulation of cardiocyte differentiation (GO:1905209)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	TGFB1;DHX36
GO_Biological_Process_2021	positive regulation of cell-cell adhesion mediated by integrin (GO:0033634)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	CCL5;PIEZO1
GO_Biological_Process_2021	positive regulation of endothelial cell development (GO:1901552)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	CLDN5;F11R
GO_Biological_Process_2021	positive regulation of establishment of endothelial barrier (GO:1903142)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	CLDN5;F11R
GO_Biological_Process_2021	positive regulation of extracellular matrix disassembly (GO:0090091)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	CLASP1;CLASP2
GO_Biological_Process_2021	positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	KMT2D;WBP2
GO_Biological_Process_2021	positive regulation of intracellular steroid hormone receptor signaling pathway (GO:0033145)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	KMT2D;WBP2
GO_Biological_Process_2021	postsynaptic endocytosis (GO:0140239)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	DNM3;DNM2
GO_Biological_Process_2021	postsynaptic neurotransmitter receptor internalization (GO:0098884)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	DNM3;DNM2
GO_Biological_Process_2021	primary alcohol catabolic process (GO:0034310)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	SULT1A1;SULT1B1
GO_Biological_Process_2021	protein localization to microtubule end (GO:1905725)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	GAS2L1;MAPRE2
GO_Biological_Process_2021	protein localization to microtubule plus-end (GO:1904825)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	GAS2L1;MAPRE2
GO_Biological_Process_2021	regulation of cyclase activity (GO:0031279)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	CAP1;MAPK14
GO_Biological_Process_2021	regulation of glial cell migration (GO:1903975)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	P2RY12;CRKL
GO_Biological_Process_2021	regulation of inositol phosphate biosynthetic process (GO:0010919)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	PLEK;SNCA
GO_Biological_Process_2021	regulation of plasma membrane organization (GO:1903729)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	GSN;SYTL4
GO_Biological_Process_2021	regulation of retrograde transport, endosome to Golgi (GO:1905279)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	ARFIP1;ATP9A
GO_Biological_Process_2021	regulation of snRNA transcription by RNA polymerase II (GO:1905380)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	ZNF143;MEPCE
GO_Biological_Process_2021	stress granule disassembly (GO:0035617)	5.224657e-02	3.909221e-01	0	0	9.014609e+00	2.660915e+01	VCP;ZFAND1
GO_Biological_Process_2021	adherens junction assembly (GO:0034333)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	ACTB;VCL;JAM3
GO_Biological_Process_2021	cellular response to fatty acid (GO:0071398)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	IRS1;ZC3H12A;FFAR2
GO_Biological_Process_2021	detection of mechanical stimulus (GO:0050982)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	PIEZO1;PKD1;PTK2
GO_Biological_Process_2021	digestive tract development (GO:0048565)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	NIPBL;DNAAF1;PKD1
GO_Biological_Process_2021	exonucleolytic trimming involved in rRNA processing (GO:0000459)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	EXOSC7;ERI2;EXOSC8
GO_Biological_Process_2021	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000467)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	EXOSC7;ERI2;EXOSC8
GO_Biological_Process_2021	fatty acid beta-oxidation using acyl-CoA dehydrogenase (GO:0033539)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	ACADVL;ETFA;ACADM
GO_Biological_Process_2021	mesoderm development (GO:0007498)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	BTK;IKZF1;MEST
GO_Biological_Process_2021	mesoderm formation (GO:0001707)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	ITGB1;ITGA3;ITGB3
GO_Biological_Process_2021	microtubule anchoring (GO:0034453)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	BICD2;CLASP1;CLASP2
GO_Biological_Process_2021	monosaccharide transmembrane transport (GO:0015749)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	SLC2A11;SLC50A1;SLC5A10
GO_Biological_Process_2021	myeloid dendritic cell activation (GO:0001773)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	BATF2;CAMK4;HMGB1
GO_Biological_Process_2021	negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	NCOR2;TGFB1;ZC3H12A
GO_Biological_Process_2021	negative regulation of protein localization to cell surface (GO:2000009)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	LEPROT;TAX1BP3;PICALM
GO_Biological_Process_2021	negative regulation of protein processing (GO:0010955)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	SERPINE2;SERPINE1;THBS1
GO_Biological_Process_2021	negative regulation of retrograde protein transport, ER to cytosol (GO:1904153)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	ERLEC1;SVIP;UBAC2
GO_Biological_Process_2021	negative regulation of smooth muscle cell migration (GO:0014912)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	SERPINE1;TPM1;TRIB1
GO_Biological_Process_2021	negative regulation of transmembrane transport (GO:0034763)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	PRKCB;INPP5K;THBS1
GO_Biological_Process_2021	neural tube development (GO:0021915)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	TGFB1;PKD1;SOX4
GO_Biological_Process_2021	positive regulation by host of viral process (GO:0044794)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	TBC1D20;VAPA;CFL1
GO_Biological_Process_2021	positive regulation of ceramide biosynthetic process (GO:2000304)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	PRKCD;SIRT3;TNFRSF1A
GO_Biological_Process_2021	positive regulation of macrophage differentiation (GO:0045651)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	CASP8;TGFB1;PF4
GO_Biological_Process_2021	positive regulation of sphingolipid biosynthetic process (GO:0090154)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	PRKCD;SIRT3;TNFRSF1A
GO_Biological_Process_2021	positive regulation of striated muscle cell differentiation (GO:0051155)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	TGFB1;PIEZO1;MAPK14
GO_Biological_Process_2021	regulation of cellular response to growth factor stimulus (GO:0090287)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	ITGA3;PCSK6;FSTL1
GO_Biological_Process_2021	regulation of membrane depolarization (GO:0003254)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	FHL1;GPD1L;SCN1B
GO_Biological_Process_2021	regulation of plasminogen activation (GO:0010755)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	SERPINE2;SERPINE1;THBS1
GO_Biological_Process_2021	renal absorption (GO:0070293)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	GSN;KLHL3;MAGED2
GO_Biological_Process_2021	response to misfolded protein (GO:0051788)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	DNAJB14;CLU;HDAC6
GO_Biological_Process_2021	synaptic vesicle fusion to presynaptic active zone membrane (GO:0031629)	5.287417e-02	3.909221e-01	0	0	4.509137e+00	1.325614e+01	SNAP23;STX4;STX11
GO_Biological_Process_2021	cellular response to oxidative stress (GO:0034599)	5.329626e-02	3.931393e-01	0	0	1.644415e+00	4.821241e+00	G6PD;GPX1;ERCC6L2;PRKCD;TPM1;PYCR2;PARK7;ZFAND1;VRK2;SOD2;PRDX6;PRDX5;ZC3H12A;STX4;SLC25A24;SNCA
GO_Biological_Process_2021	interleukin-12-mediated signaling pathway (GO:0035722)	5.356148e-02	3.931393e-01	0	0	2.124898e+00	6.219416e+00	RAP1B;ARF1;GSTO1;CFL1;STAT4;MSN;TALDO1;SOD2
GO_Biological_Process_2021	positive regulation of MAP kinase activity (GO:0043406)	5.356148e-02	3.931393e-01	0	0	2.124898e+00	6.219416e+00	TGFB1;TAOK3;PDCD10;PDGFC;RASGRP1;PIK3CG;ELANE;PIK3R5
GO_Biological_Process_2021	positive regulation of Ras protein signal transduction (GO:0046579)	5.356148e-02	3.931393e-01	0	0	2.124898e+00	6.219416e+00	GPR55;ARRB1;PIK3CB;F11R;MAPRE2;RASGRP1;PIK3CG;CRKL
GO_Biological_Process_2021	apical junction assembly (GO:0043297)	5.475492e-02	3.945443e-01	0	0	2.461738e+00	7.151074e+00	CLDN5;WDR1;ESAM;F11R;RHOC;VCL
GO_Biological_Process_2021	kidney development (GO:0001822)	5.475492e-02	3.945443e-01	0	0	2.461738e+00	7.151074e+00	NIPBL;WFS1;PKD1;CEP290;HSPB11;SOX4
GO_Biological_Process_2021	positive regulation of protein dephosphorylation (GO:0035307)	5.475492e-02	3.945443e-01	0	0	2.461738e+00	7.151074e+00	TGFB1;SMPD1;PRKCD;CAMTA1;CALM3;SPPL3
GO_Biological_Process_2021	regulation of protein localization to cell surface (GO:2000008)	5.475492e-02	3.945443e-01	0	0	2.461738e+00	7.151074e+00	LEPROT;MAP1A;STX4;TAX1BP3;GPD1L;PICALM
GO_Biological_Process_2021	positive regulation of blood vessel endothelial cell migration (GO:0043536)	5.487700e-02	3.945443e-01	0	0	2.257148e+00	6.551736e+00	TGFB1;TMSB4X;HSPB1;HMGB1;GATA2;MAPK14;THBS1
GO_Biological_Process_2021	positive regulation of reactive oxygen species metabolic process (GO:2000379)	5.487700e-02	3.945443e-01	0	0	2.257148e+00	6.551736e+00	CDKN1A;TGFB1;GADD45A;ZC3H12A;PRKCD;MAPK14;THBS1
GO_Biological_Process_2021	regulation of endopeptidase activity (GO:0052548)	5.487700e-02	3.945443e-01	0	0	2.257148e+00	6.551736e+00	NCSTN;SERPINE2;SERPINE1;FURIN;TIMP1;GAPDH;PICALM
GO_Biological_Process_2021	establishment of protein localization to endoplasmic reticulum (GO:0072599)	5.540534e-02	3.945443e-01	0	0	3.280442e+00	9.490578e+00	RAB10;ZFAND2A;MAN1A1;SRP14
GO_Biological_Process_2021	heart contraction (GO:0060047)	5.540534e-02	3.945443e-01	0	0	3.280442e+00	9.490578e+00	GPX1;TPM1;TNNI2;SCN1B
GO_Biological_Process_2021	late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511)	5.540534e-02	3.945443e-01	0	0	3.280442e+00	9.490578e+00	LEPROT;TMEM50A;STAM;CHMP6
GO_Biological_Process_2021	natural killer cell mediated cytotoxicity (GO:0042267)	5.540534e-02	3.945443e-01	0	0	3.280442e+00	9.490578e+00	TUBB;CEBPG;GZMB;TUBB4B
GO_Biological_Process_2021	negative regulation of wound healing (GO:0061045)	5.540534e-02	3.945443e-01	0	0	3.280442e+00	9.490578e+00	SERPINE2;SERPINE1;CLASP1;CLASP2
GO_Biological_Process_2021	positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	5.540534e-02	3.945443e-01	0	0	3.280442e+00	9.490578e+00	PSMD10;CCND3;PSRC1;PKD1
GO_Biological_Process_2021	regulation of establishment of endothelial barrier (GO:1903140)	5.540534e-02	3.945443e-01	0	0	3.280442e+00	9.490578e+00	CLDN5;F11R;VCL;TNFRSF1A
GO_Biological_Process_2021	regulation of protein-containing complex disassembly (GO:0043244)	5.540534e-02	3.945443e-01	0	0	3.280442e+00	9.490578e+00	UPF1;BNIP3;TBC1D25;HDAC6
GO_Biological_Process_2021	wound healing, spreading of cells (GO:0044319)	5.540534e-02	3.945443e-01	0	0	3.280442e+00	9.490578e+00	CD151;PDCD10;FLNA;RHOC
GO_Biological_Process_2021	zinc ion transmembrane transport (GO:0071577)	5.540534e-02	3.945443e-01	0	0	3.280442e+00	9.490578e+00	SLC30A5;SLC39A10;SLC39A1;SLC39A3
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	5.653456e-02	4.018806e-01	0	0	1.211816e+00	3.481429e+00	GSK3B;APP;SETD3;TP53RK;LRR1;F13A1;AATK;ILK;DCAF8;PARK7;DCAF6;ANKRD9;UBL5;TBK1;SERP1;FASTK;FNTB;WDR5;TLK1;TIMP1;MAP3K6;FBXO7;RAB8A;MEN1;PDK1;SKP1;ACVR1;MAP4K2;PRKCB;DAPK2;STRADB;PRKCD;SHISA5;SIRT5;WIPI1;PPP2R5D;VRK2;RUNX3;DUSP6;DDB2;SIRT3;CDC25B;RBX1;DNAJC3;PPM1A;PTP4A2;DAD1;B3GNT4;BTK;RAB38;PADI4;TNIK;TRIB1;PSMD10;CTDP1;UBA7;CUL2;DAPP1;NLK;FSTL1;THBS1;CST3;WNT11;GRK5;DCAF13;ST3GAL3;FN3K;UBL4A;PTPN18;EGLN3;TGFB1;WFS1;B3GALT4;KLHL3;FBXO32;SSH2;FBXL14;RAB11A;HIPK2;KTN1;PARP10;SPSB2;SPSB1;SNRK;TAOK3;PTPRA;CAMK4;CDK2;FBXL5;RAB5A;BAP1
GO_Biological_Process_2021	cellular response to peptide hormone stimulus (GO:0071375)	5.727460e-02	4.046057e-01	0	0	1.777874e+00	5.084539e+00	RAB10;HDAC5;RAB31;PKM;IRS1;PRKAR1A;PRKAR2B;INSIG1;PRKCD;INPP5K;RAB8A;RELA
GO_Biological_Process_2021	regulation of cell motility (GO:2000145)	5.727460e-02	4.046057e-01	0	0	1.777874e+00	5.084539e+00	DIAPH1;TGFB1;SERPINE2;KIF2A;RCC2;TMSB4X;TMSB4Y;LMNA;ARHGAP18;NEXN;FLNA;SPINT2
GO_Biological_Process_2021	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)	5.727460e-02	4.046057e-01	0	0	1.777874e+00	5.084539e+00	ARF3;COPA;KLC2;KIF2A;PITPNB;TMED3;KIF22;KIFAP3;ATP9B;RAB6B;BICD2;ATP9A
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	5.731664e-02	4.046057e-01	0	0	1.344843e+00	3.845127e+00	PHF2;APP;GSK3B;DNMT1;WBP2;PARK7;PIK3CB;GATA2;AGPAT1;CLU;THBS1;PIK3CG;ACTB;ACTG1;WNT11;PDCD10;ZC3H12A;DHX36;MBIP;POLR2E;VPS35;SOX4;GSN;TGFB1;IFNGR1;METTL3;PDE2A;PCIF1;UPF3B;MSN;UPF3A;MAPK14;ADAM19;CLDN5;TNFSF4;RNF207;GAPDH;LIMS1;PF4
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	5.787418e-02	4.077481e-01	0	0	1.367583e+00	3.896905e+00	PSMD10;GSK3B;ARL6IP1;HSPB1;PARK7;FSTL1;THBS1;RELA;PRDX5;WNT11;GRK5;UBB;OPA1;PDCD10;AIFM2;CASP3;CFL1;BAG1;FLNA;HTATIP2;SNCA;BNIP3L;PCID2;GPX4;WFS1;SPHK1;BNIP3;PTK2;DNAJC3;RNF144B;DAB2;CD27;PTMA;SQSTM1;BCL2L1
GO_Biological_Process_2021	regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	5.796271e-02	4.077481e-01	0	0	1.687566e+00	4.806112e+00	PSMD10;GSK3B;CEBPA;VCP;PARK7;CLU;RAD23B;RBX1;RNF144B;DAB2;RYBP;MAP1A;RNF217;TRIB1
GO_Biological_Process_2021	cellular iron ion homeostasis (GO:0006879)	6.028761e-02	4.226380e-01	0	0	2.064018e+00	5.797061e+00	NDFIP1;FTH1;IREB2;SLC40A1;LCN2;FBXL5;SKP1;FTL
GO_Biological_Process_2021	regulation of epithelial cell proliferation (GO:0050678)	6.028761e-02	4.226380e-01	0	0	2.064018e+00	5.797061e+00	CDKN2B;GPX1;TGFB1;TINF2;SRSF6;B2M;RUNX3;LIMS1
GO_Biological_Process_2021	cell-substrate junction assembly (GO:0007044)	6.191706e-02	4.303448e-01	0	0	2.653949e+00	7.383178e+00	CD151;CTTN;ACTN1;RCC2;PLEC
GO_Biological_Process_2021	cellular senescence (GO:0090398)	6.191706e-02	4.303448e-01	0	0	2.653949e+00	7.383178e+00	CDKN1A;CDKN2B;OPA1;PRKCD;MAPK14
GO_Biological_Process_2021	nucleotide-excision repair, DNA duplex unwinding (GO:0000717)	6.191706e-02	4.303448e-01	0	0	2.653949e+00	7.383178e+00	UBB;CHD1L;RAD23B;DDB2;RBX1
GO_Biological_Process_2021	regulation of chemotaxis (GO:0050920)	6.191706e-02	4.303448e-01	0	0	2.653949e+00	7.383178e+00	P2RY12;TGFB1;STX4;THBS1;ELANE
GO_Biological_Process_2021	response to cAMP (GO:0051591)	6.191706e-02	4.303448e-01	0	0	2.653949e+00	7.383178e+00	RAP1B;RAP1A;DMTN;PDE2A;INPP5K
GO_Biological_Process_2021	positive regulation of autophagy (GO:0010508)	6.242367e-02	4.328891e-01	0	0	1.749056e+00	4.851552e+00	SH3GLB1;GSK3B;BNIP3L;TBK1;BNIP3;ZC3H12A;HMGB1;PARK7;PIK3CB;FBXO7;SVIP;TRIM34
GO_Biological_Process_2021	gland development (GO:0048732)	6.249643e-02	4.328891e-01	0	0	2.179138e+00	6.041979e+00	PHF2;CEBPA;WNT11;CEBPG;MSN;LSR;DKK3
GO_Biological_Process_2021	regulation of protein kinase activity (GO:0045859)	6.261229e-02	4.329208e-01	0	0	1.665225e+00	4.613995e+00	CDKN1A;MMD;HSPB1;PARK7;PTK2;RAP2C;RAP1A;RAP2B;INPP5K;SNX9;TRIB1;LAT;YWHAG;SNCA
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	6.271432e-02	4.329208e-01	0	0	1.323260e+00	3.664326e+00	ITGB1;PSMD10;GSK3B;ARL6IP1;HSPB1;ALOX12;PARK7;FSTL1;THBS1;RELA;PRDX5;WNT11;OPA1;DNAJB6;GRK5;UBB;PDCD10;CASP3;ZC3H12A;CFL1;BAG1;FLNA;HTATIP2;SNCA;CDKN2D;BNIP3L;PCID2;GPX1;WFS1;SPHK1;BNIP3;PRKCD;SOD2;PTK2;DNAJC3;RNF144B;DAB2;CD27;SQSTM1;PTMA;BCL2L1
GO_Biological_Process_2021	carbohydrate catabolic process (GO:0016052)	6.344063e-02	4.357116e-01	0	0	2.354515e+00	6.492930e+00	HK3;PKM;ENO2;ALDOA;GAPDH;HK1
GO_Biological_Process_2021	negative regulation of cell cycle G1/S phase transition (GO:1902807)	6.344063e-02	4.357116e-01	0	0	2.354515e+00	6.492930e+00	CDKN2D;RBL2;CDKN1A;CDKN2B;GFI1B;FHL1
GO_Biological_Process_2021	regulation of cellular component size (GO:0032535)	6.344063e-02	4.357116e-01	0	0	2.354515e+00	6.492930e+00	MTPN;MSN;RIN3;LAMTOR4;AP2M1;PICALM
GO_Biological_Process_2021	post-translational protein modification (GO:0043687)	6.469774e-02	4.435948e-01	0	0	1.365399e+00	3.738503e+00	PSMD10;APP;LRR1;CUL2;DCAF8;FSTL1;DCAF6;ANKRD9;CST3;WDR5;TIMP1;FBXO7;RAB8A;DCAF13;SKP1;MEN1;FN3K;WFS1;SHISA5;KLHL3;FBXO32;FBXL14;RAB11A;DDB2;KTN1;RBX1;DNAJC3;SPSB2;PTP4A2;SPSB1;RAB38;FBXL5;RAB5A
GO_Biological_Process_2021	negative regulation of cellular amide metabolic process (GO:0034249)	6.732220e-02	4.528963e-01	0	0	1.774645e+00	4.788464e+00	RTN3;GGA3;SPHK1;DHX36;PCIF1;GZMB;IGF2BP3;IGF2BP2;PAIP2;CLU;GAPDH
GO_Biological_Process_2021	positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	6.732220e-02	4.528963e-01	0	0	1.774645e+00	4.788464e+00	PSMD10;GSK3B;RNF144B;CEBPA;VCP;DAB2;RNF217;UBQLN1;TRIB1;CLU;RBX1
GO_Biological_Process_2021	positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	6.732220e-02	4.528963e-01	0	0	1.774645e+00	4.788464e+00	PSMD10;GSK3B;RNF144B;CEBPA;VCP;DAB2;RNF217;TRIB1;CLU;PTK2;RBX1
GO_Biological_Process_2021	regulation of interleukin-8 production (GO:0032677)	6.732220e-02	4.528963e-01	0	0	1.774645e+00	4.788464e+00	AFAP1L2;TMSB4X;SERPINE1;OTUD7B;ARRB1;FFAR2;HMGB1;PARK7;CACTIN;RELA;ELANE
GO_Biological_Process_2021	cellular response to interleukin-12 (GO:0071349)	6.752060e-02	4.528963e-01	0	0	2.006522e+00	5.408223e+00	RAP1B;ARF1;GSTO1;CFL1;STAT4;MSN;TALDO1;SOD2
GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	6.752060e-02	4.528963e-01	0	0	2.006522e+00	5.408223e+00	CCL5;PDGFC;GAB1;OSM;PIK3CB;PIK3CG;PTK2;PIK3R5
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	6.752548e-02	4.528963e-01	0	0	1.318817e+00	3.554542e+00	PSMD10;VCP;RNF11;TGFB1I1;ZFAND2A;RNF8;OTUD7B;ARRB1;ANAPC11;ANKRD9;RNF115;RNF217;UBQLN1;RBBP6;FBXO8;FBXO7;UBE2H;NDFIP1;UBE2B;UBE2C;RC3H1;KLHL3;VPS37B;NTAN1;KCTD5;RAD23B;FBXL14;RBX1;RNF168;RNF144B;SPSB2;SPSB1;NPLOC4;UBXN11;TOLLIP;UBA1;RBCK1;UBAP1L;SQSTM1;UBE2K
GO_Biological_Process_2021	chondrocyte differentiation (GO:0002062)	6.823332e-02	4.528963e-01	0	0	3.006828e+00	8.072798e+00	TGFB1;SNX19;WNT5B;RUNX3
GO_Biological_Process_2021	endothelial cell development (GO:0001885)	6.823332e-02	4.528963e-01	0	0	3.006828e+00	8.072798e+00	RAP1B;RAP1A;PDE2A;MSN
GO_Biological_Process_2021	energy derivation by oxidation of organic compounds (GO:0015980)	6.823332e-02	4.528963e-01	0	0	3.006828e+00	8.072798e+00	ACADVL;LEPR;NDUFS1;COQ10A
GO_Biological_Process_2021	establishment of vesicle localization (GO:0051650)	6.823332e-02	4.528963e-01	0	0	3.006828e+00	8.072798e+00	SNAPIN;KIF5C;RAB11A;DNM2
GO_Biological_Process_2021	hydrogen peroxide metabolic process (GO:0042743)	6.823332e-02	4.528963e-01	0	0	3.006828e+00	8.072798e+00	PRDX5;GPX1;PARK7;HBQ1
GO_Biological_Process_2021	mitochondrial fission (GO:0000266)	6.823332e-02	4.528963e-01	0	0	3.006828e+00	8.072798e+00	DNM3;OPA1;MTFR1L;DNM2
GO_Biological_Process_2021	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176)	6.823332e-02	4.528963e-01	0	0	3.006828e+00	8.072798e+00	TRAP1;HSPB1;PARK7;SOD2
GO_Biological_Process_2021	positive regulation of cyclin-dependent protein kinase activity (GO:1904031)	6.823332e-02	4.528963e-01	0	0	3.006828e+00	8.072798e+00	PSMD10;CCND3;PSRC1;PKD1
GO_Biological_Process_2021	cardiac muscle cell action potential involved in contraction (GO:0086002)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	GPD1L;SCN1B;SNTA1
GO_Biological_Process_2021	morphogenesis of a polarized epithelium (GO:0001738)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	RAB10;ACTB;ACTG1
GO_Biological_Process_2021	negative regulation of cellular component movement (GO:0051271)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	ACTN1;CD9;SPINT2
GO_Biological_Process_2021	negative regulation of histone methylation (GO:0031061)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	DNMT1;WDR5;JARID2
GO_Biological_Process_2021	negative regulation of release of sequestered calcium ion into cytosol (GO:0051280)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	FKBP1A;GSTO1;CALM3
GO_Biological_Process_2021	negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	FKBP1A;GSTO1;CALM3
GO_Biological_Process_2021	negative regulation of T-helper cell differentiation (GO:0045623)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	TNFSF4;ZC3H12A;RC3H1
GO_Biological_Process_2021	nuclear mRNA surveillance (GO:0071028)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	EXOSC7;PCID2;EXOSC8
GO_Biological_Process_2021	positive regulation of acute inflammatory response (GO:0002675)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	OSM;FFAR2;PARK7
GO_Biological_Process_2021	positive regulation of cell aging (GO:0090343)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	ARG2;LMNA;B2M
GO_Biological_Process_2021	positive regulation of cellular response to insulin stimulus (GO:1900078)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	IRS1;PTPN11;ECHDC3
GO_Biological_Process_2021	positive regulation of transcription regulatory region DNA binding (GO:2000679)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	TGFB1;GTF2B;PARK7
GO_Biological_Process_2021	positive regulation of vacuole organization (GO:0044090)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	SH3GLB1;RALB;PIP4K2B
GO_Biological_Process_2021	regulation of amyloid fibril formation (GO:1905906)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	APP;PFDN1;CLU
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001267)	7.007116e-02	4.528963e-01	0	0	3.864662e+00	1.027321e+01	GSN;CAAP1;PARK7
